Epoch	Time(sec)	Loss_train	Loss_test	AUC_train	AUC_test
77	428.0203066	187.34195244312286	21.955468744039536	0.9482340536232203	0.9042056074766355
78	433.6039363	184.663908213377	21.890782058238983	0.9470819403546837	0.9088785046728972
79	439.1460249	178.98830798268318	21.351584136486053	0.9541025527486882	0.9158878504672897
80	444.7469785	178.3373854458332	21.533067911863327	0.9525628500896672	0.9088785046728972
81	450.31298400000003	176.8597036600113	21.900392472743988	0.9535130737042532	0.9065420560747663
82	455.8868918	177.2030012011528	21.63964667916298	0.957143212965218	0.9135514018691588
83	461.4673365	176.38141465187073	21.673029512166977	0.9572966712422787	0.9112149532710281
84	467.0149046	174.46399101614952	21.718599021434784	0.956292066110213	0.9112149532710281
85	472.6112383	175.65917918086052	21.284449100494385	0.9559244027719352	0.9182242990654206
86	478.1409723	176.77976202964783	21.370542109012604	0.9538743717758542	0.9205607476635514
87	483.7051538	179.85141596198082	21.303212136030197	0.9514658102154229	0.9158878504672897
88	489.2416498	178.52282038331032	21.278790563344955	0.9539066132353267	0.9158878504672897
89	494.7944571	177.05544209480286	21.28691440820694	0.9535158412115041	0.9135514018691588
90	500.3303211	176.31908676028252	21.241813361644745	0.955243734363584	0.9228971962616822
91	505.8550025	176.20382365584373	21.768229216337204	0.9558952055704386	0.9088785046728972
92	511.37294460000004	175.1233125925064	22.36117970943451	0.9574447328802002	0.9042056074766355
93	516.9371123	176.93210792541504	21.424490839242935	0.9527253027652932	0.9135514018691588
94	522.476866	173.00296890735626	21.467993557453156	0.9579943598202227	0.9205607476635514
95	528.0126554999999	179.9282302260399	23.382530212402344	0.9537645017379945	0.8878504672897196
96	533.5568725999999	174.56020081043243	22.523401737213135	0.9556187315960767	0.8995327102803738
97	539.101098	176.7171704173088	21.763628125190735	0.9524900646489693	0.9112149532710281
98	544.6504321	178.38612964749336	22.120139926671982	0.9540746009254544	0.9088785046728972
99	550.2064790999999	177.73075929284096	23.940841019153595	0.9527554685943277	0.8551401869158879
100	555.7721872	177.71725061535835	22.969438910484314	0.9563492151349435	0.8925233644859814
101	561.3373719	173.766254901886	22.258410602808	0.9588301470099851	0.8995327102803738
102	566.9121779	173.67894527316093	21.715733110904694	0.9581018774769188	0.9112149532710281
103	572.4645052999999	175.92625331878662	22.136513590812683	0.956732791639914	0.9065420560747663
104	578.0648914	174.88757956027985	21.5590098798275	0.95813674806828	0.9158878504672897
105	583.6250233	176.1177335381508	21.88400834798813	0.9573001306263422	0.9065420560747663
106	589.1687910999999	174.49301874637604	21.706231981515884	0.9588928310492174	0.9088785046728972
107	594.7511873999999	172.7093889117241	21.51590058207512	0.9596258053446101	0.9135514018691588
108	600.2886636999999	177.16424638032913	21.429793804883957	0.9525133117098767	0.9158878504672897
109	605.8403083999999	178.4102607667446	21.207117527723312	0.9554701164567051	0.9158878504672897
110	611.3954385	174.0306807756424	21.78702062368393	0.9572584796422166	0.9135514018691588
111	616.9426272999999	174.55561447143555	21.50112709403038	0.9593071268846725	0.9158878504672897
112	622.5266849999999	172.49658674001694	21.99480551481247	0.9582462029800518	0.9112149532710281
113	628.0677748999999	173.48215851187706	21.137583315372467	0.9584646976775077	0.9205607476635514
114	633.6880566	174.29942700266838	21.046061009168625	0.9568379569154472	0.9205607476635514
115	639.2416073999999	171.870591878891	21.089364022016525	0.9590825436712644	0.9205607476635514
116	644.7769098	176.74994710087776	22.593443274497986	0.9544714614652291	0.8901869158878505
117	650.3304692999999	184.73798117041588	21.72239848971367	0.9432161478513075	0.9112149532710281
118	655.8844700999999	177.2356958091259	21.472067445516586	0.9571596796333606	0.9158878504672897
119	661.4397273999999	176.63044354319572	21.344882309436798	0.9547083600859034	0.9158878504672897
120	666.9993771999999	172.92364439368248	21.850387901067734	0.9586079161777404	0.9065420560747663
121	672.5795922	180.26964315772057	21.826049864292145	0.948673395399296	0.9088785046728972
122	678.1349964999999	173.81644931435585	21.333723068237305	0.9592527453671928	0.9205607476635514
123	683.6478	176.33700492978096	21.43757775425911	0.9538397779352181	0.9205607476635514
124	689.2084084999999	172.69166892766953	21.060038685798645	0.9598193924768083	0.9205607476635514
125	694.8167398999999	171.38375091552734	21.402537673711777	0.9606258440897115	0.9158878504672897
126	700.3657486999999	171.18208953738213	21.99139627814293	0.9604675426749618	0.9088785046728972
127	705.9170114	171.14211875200272	22.053609997034073	0.9611412923151859	0.9112149532710281
128	711.4657950999999	169.92953234910965	21.762141555547714	0.9611555449775278	0.9112149532710281
129	717.0477129999999	174.96560329198837	22.520314127206802	0.9555907797728429	0.8995327102803738
130	722.5877008	178.70918104052544	22.176163226366043	0.9529475335975381	0.9042056074766355
131	728.1470045	174.0145247578621	21.987552732229233	0.9579599043549494	0.9088785046728972
132	733.7086101	172.59970355033875	21.375691682100296	0.9596043571634159	0.9182242990654206
133	739.2415434999999	172.19679167866707	21.982141375541687	0.9594648747979719	0.9088785046728972
134	744.7899203999999	173.3250037431717	23.59822565317154	0.9588380344056502	0.8761682242990654
135	750.3124415	173.15374860167503	22.41897404193878	0.9600561527221201	0.897196261682243
136	755.8879582999999	171.82129180431366	22.09840914607048	0.9606888048796689	0.9065420560747663
137	761.4345444999999	171.67953670024872	21.895829409360886	0.9615298503332077	0.9042056074766355
138	766.9863062	172.37993958592415	22.318369299173355	0.9589339285318929	0.8995327102803738
139	772.5297988	174.99391075968742	21.338914573192596	0.9590761784045874	0.9158878504672897
140	778.1033481999999	174.17848363518715	21.067783683538437	0.959691256891093	0.9228971962616822
